"Priority","Area","FilePath","ItemKey","FieldName","CurrentValue","RequiredState","Reason"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-382","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-382","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-383","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-383","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-384","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-384","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-385","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-385","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-386","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-386","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-387","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-387","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-388","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-388","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-389","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-389","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-390","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-390","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-391","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-391","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-392","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-392","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-393","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-393","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-394","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-394","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-395","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-395","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-396","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-396","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-397","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_inventory_scan.csv","LEG-397","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-001","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-001","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-002","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-002","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-003","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-003","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-004","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-004","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-005","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-005","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-006","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-006","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-007","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-007","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-008","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-008","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-009","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-009","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-009","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-010","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-010","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-010","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-011","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-011","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-011","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-012","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-012","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-012","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-013","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-013","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-013","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-014","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-014","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-014","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-015","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-015","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-015","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-016","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-016","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-016","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-017","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-017","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-017","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-018","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
