"FileName","BaseName","FullPath","LowerFileName","LowerBaseName"
"__init__.cpython-312.pyc","__init__.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\diagram\__pycache__\__init__.cpython-312.pyc","__init__.cpython-312.pyc","__init__.cpython-312"
"actions.cpython-312.pyc","actions.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\actions.cpython-312.pyc","actions.cpython-312.pyc","actions.cpython-312"
"common.cpython-312.pyc","common.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\common.cpython-312.pyc","common.cpython-312.pyc","common.cpython-312"
"core.cpython-312.pyc","core.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\core.cpython-312.pyc","core.cpython-312.pyc","core.cpython-312"
"exceptions.cpython-312.pyc","exceptions.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\exceptions.cpython-312.pyc","exceptions.cpython-312.pyc","exceptions.cpython-312"
"helpers.cpython-312.pyc","helpers.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\helpers.cpython-312.pyc","helpers.cpython-312.pyc","helpers.cpython-312"
"results.cpython-312.pyc","results.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\results.cpython-312.pyc","results.cpython-312.pyc","results.cpython-312"
"testing.cpython-312.pyc","testing.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\testing.cpython-312.pyc","testing.cpython-312.pyc","testing.cpython-312"
"unicode.cpython-312.pyc","unicode.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\unicode.cpython-312.pyc","unicode.cpython-312.pyc","unicode.cpython-312"
"util.cpython-312.pyc","util.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\util.cpython-312.pyc","util.cpython-312.pyc","util.cpython-312"
"__init__.cpython-312.pyc","__init__.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\__init__.cpython-312.pyc","__init__.cpython-312.pyc","__init__.cpython-312"
"_compat.py","_compat","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_compat.py","_compat.py","_compat"
"_impl.py","_impl","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py","_impl.py","_impl"
"__init__.py","__init__","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__init__.py","__init__.py","__init__"
"_in_process.py","_in_process","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py","_in_process.py","_in_process"
"__init__.py","__init__","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__init__.py","__init__.py","__init__"
"_in_process.cpython-312.pyc","_in_process.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__pycache__\_in_process.cpython-312.pyc","_in_process.cpython-312.pyc","_in_process.cpython-312"
"__init__.cpython-312.pyc","__init__.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__pycache__\__init__.cpython-312.pyc","__init__.cpython-312.pyc","__init__.cpython-312"
"_compat.cpython-312.pyc","_compat.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__pycache__\_compat.cpython-312.pyc","_compat.cpython-312.pyc","_compat.cpython-312"
"_impl.cpython-312.pyc","_impl.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__pycache__\_impl.cpython-312.pyc","_impl.cpython-312.pyc","_impl.cpython-312"
"__init__.cpython-312.pyc","__init__.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__pycache__\__init__.cpython-312.pyc","__init__.cpython-312.pyc","__init__.cpython-312"
"adapters.py","adapters","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py","adapters.py","adapters"
"api.py","api","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\api.py","api.py","api"
"auth.py","auth","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\auth.py","auth.py","auth"
"certs.py","certs","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\certs.py","certs.py","certs"
"compat.py","compat","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\compat.py","compat.py","compat"
"cookies.py","cookies","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\cookies.py","cookies.py","cookies"
"exceptions.py","exceptions","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\exceptions.py","exceptions.py","exceptions"
"help.py","help","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\help.py","help.py","help"
"hooks.py","hooks","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\hooks.py","hooks.py","hooks"
"models.py","models","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\models.py","models.py","models"
"packages.py","packages","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\packages.py","packages.py","packages"
"sessions.py","sessions","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py","sessions.py","sessions"
"status_codes.py","status_codes","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\status_codes.py","status_codes.py","status_codes"
"structures.py","structures","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\structures.py","structures.py","structures"
"utils.py","utils","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\utils.py","utils.py","utils"
"_internal_utils.py","_internal_utils","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\_internal_utils.py","_internal_utils.py","_internal_utils"
"__init__.py","__init__","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__init__.py","__init__.py","__init__"
"__version__.py","__version__","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__version__.py","__version__.py","__version__"
"adapters.cpython-312.pyc","adapters.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\adapters.cpython-312.pyc","adapters.cpython-312.pyc","adapters.cpython-312"
"api.cpython-312.pyc","api.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\api.cpython-312.pyc","api.cpython-312.pyc","api.cpython-312"
"auth.cpython-312.pyc","auth.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\auth.cpython-312.pyc","auth.cpython-312.pyc","auth.cpython-312"
"certs.cpython-312.pyc","certs.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\certs.cpython-312.pyc","certs.cpython-312.pyc","certs.cpython-312"
"compat.cpython-312.pyc","compat.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\compat.cpython-312.pyc","compat.cpython-312.pyc","compat.cpython-312"
"cookies.cpython-312.pyc","cookies.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\cookies.cpython-312.pyc","cookies.cpython-312.pyc","cookies.cpython-312"
"exceptions.cpython-312.pyc","exceptions.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\exceptions.cpython-312.pyc","exceptions.cpython-312.pyc","exceptions.cpython-312"
"help.cpython-312.pyc","help.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\help.cpython-312.pyc","help.cpython-312.pyc","help.cpython-312"
"hooks.cpython-312.pyc","hooks.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\hooks.cpython-312.pyc","hooks.cpython-312.pyc","hooks.cpython-312"
"models.cpython-312.pyc","models.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\models.cpython-312.pyc","models.cpython-312.pyc","models.cpython-312"
"packages.cpython-312.pyc","packages.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\packages.cpython-312.pyc","packages.cpython-312.pyc","packages.cpython-312"
"sessions.cpython-312.pyc","sessions.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\sessions.cpython-312.pyc","sessions.cpython-312.pyc","sessions.cpython-312"
"status_codes.cpython-312.pyc","status_codes.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\status_codes.cpython-312.pyc","status_codes.cpython-312.pyc","status_codes.cpython-312"
"structures.cpython-312.pyc","structures.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\structures.cpython-312.pyc","structures.cpython-312.pyc","structures.cpython-312"
"utils.cpython-312.pyc","utils.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\utils.cpython-312.pyc","utils.cpython-312.pyc","utils.cpython-312"
"_internal_utils.cpython-312.pyc","_internal_utils.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\_internal_utils.cpython-312.pyc","_internal_utils.cpython-312.pyc","_internal_utils.cpython-312"
"__init__.cpython-312.pyc","__init__.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\__init__.cpython-312.pyc","__init__.cpython-312.pyc","__init__.cpython-312"
"__version__.cpython-312.pyc","__version__.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\__version__.cpython-312.pyc","__version__.cpython-312.pyc","__version__.cpython-312"
"providers.py","providers","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\providers.py","providers.py","providers"
"py.typed","py","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\py.typed","py.typed","py"
"reporters.py","reporters","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\reporters.py","reporters.py","reporters"
"resolvers.py","resolvers","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py","resolvers.py","resolvers"
"structs.py","structs","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\structs.py","structs.py","structs"
"__init__.py","__init__","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\__init__.py","__init__.py","__init__"
"collections_abc.py","collections_abc","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\compat\collections_abc.py","collections_abc.py","collections_abc"
"__init__.py","__init__","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\compat\__init__.py","__init__.py","__init__"
"collections_abc.cpython-312.pyc","collections_abc.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\compat\__pycache__\collections_abc.cpython-312.pyc","collections_abc.cpython-312.pyc","collections_abc.cpython-312"
"__init__.cpython-312.pyc","__init__.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\compat\__pycache__\__init__.cpython-312.pyc","__init__.cpython-312.pyc","__init__.cpython-312"
"providers.cpython-312.pyc","providers.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\providers.cpython-312.pyc","providers.cpython-312.pyc","providers.cpython-312"
"reporters.cpython-312.pyc","reporters.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\reporters.cpython-312.pyc","reporters.cpython-312.pyc","reporters.cpython-312"
"resolvers.cpython-312.pyc","resolvers.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\resolvers.cpython-312.pyc","resolvers.cpython-312.pyc","resolvers.cpython-312"
"structs.cpython-312.pyc","structs.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\structs.cpython-312.pyc","structs.cpython-312.pyc","structs.cpython-312"
"__init__.cpython-312.pyc","__init__.cpython-312","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\__init__.cpython-312.pyc","__init__.cpython-312.pyc","__init__.cpython-312"
"abc.py","abc","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\abc.py","abc.py","abc"
"align.py","align","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\align.py","align.py","align"
"ansi.py","ansi","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\ansi.py","ansi.py","ansi"
"bar.py","bar","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\bar.py","bar.py","bar"
"box.py","box","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\box.py","box.py","box"
"cells.py","cells","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\cells.py","cells.py","cells"
"color.py","color","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\color.py","color.py","color"
"color_triplet.py","color_triplet","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\color_triplet.py","color_triplet.py","color_triplet"
"columns.py","columns","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\columns.py","columns.py","columns"
"console.py","console","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\console.py","console.py","console"
"constrain.py","constrain","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\constrain.py","constrain.py","constrain"
"containers.py","containers","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\containers.py","containers.py","containers"
"control.py","control","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\control.py","control.py","control"
"default_styles.py","default_styles","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\default_styles.py","default_styles.py","default_styles"
"diagnose.py","diagnose","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\diagnose.py","diagnose.py","diagnose"
"emoji.py","emoji","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\emoji.py","emoji.py","emoji"
"errors.py","errors","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\errors.py","errors.py","errors"
"filesize.py","filesize","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\filesize.py","filesize.py","filesize"
"file_proxy.py","file_proxy","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\file_proxy.py","file_proxy.py","file_proxy"
"highlighter.py","highlighter","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\highlighter.py","highlighter.py","highlighter"
"json.py","json","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\json.py","json.py","json"
"jupyter.py","jupyter","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\jupyter.py","jupyter.py","jupyter"
"layout.py","layout","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\layout.py","layout.py","layout"
"live.py","live","C:\Projects\MindLab_Starter_Project\backend\.venv\Lib\site-packages\pip\_vendor\rich\live.py","live.py","live"
